comment,replies,date,user_name
I hope the green reforms don't get removed fully.,[],2024-09-05T11:14:19Z,@alexanderbrusgaard5674
"Let's hope the Canadians can stop the destruction of their beautiful country. Their cities and towns have changed so much it's unbelievable. Some parts remind me of the Middle Ages. So sad, and all because people wanted to be virtuous (while destroycing the future of their children)",[],2024-09-05T09:13:00Z,@theglanconer6463
god bless looks like the NDP no longer supports Trudeau and were headed to an early election.,[],2024-09-05T07:48:08Z,@theclub7491
"Canadian here. Nobody I have EVER MET was or has ever been in support of the Carbon tax. It is robbery of Canadians, and when countries like China doesn't even bother, why would we, who have more hectares of forest than anywhere else pay through our nose and destroy our middle class to achieve some goal that is ridiculous superfluous and not backed by solid time proven science. Trudeau's net worth has increased to a gargantuan sum and no-one knows ow. I will tell you. The government is beyond corrupt.",[],2024-09-05T07:36:29Z,@eugeniusgenx
"May be because he's a closet conservative. He sure acts like it, eh!",[],2024-09-05T05:35:29Z,@peace-c2r
"Satana Slaveland is NOT popular here in Canada: she will never lead the Liberal Party.
She will go down with Turdwater; it will be in the Spring election (after Feb 2025) when Jagbeat Schlong votes “no confidence” by voting against Turdwater’s federal budget. He can’t vote The Lieberals down before that as he will lose his 2 million dollar pension unless he serves as a member of Parliament for 6 years.",[],2024-09-05T04:59:05Z,@meyerius
"I'll tell you why he's so unpopular, because people under 50 no longer have an opportunity for a future in our own country. We can't afford a house, we won't be able to retire at a normal age if at all, the country is spiralling down the drain quick, meanwhile politicians and their families are all doing real well... how convenient. He cares more about his international image than making sure the country is doing well for the citizens he's supposed to be representing as Leader.",[],2024-09-05T04:06:02Z,@TanakaMatsumoto
Taxing carbon and affordable EVs from China at the same time is idiotic.,[],2024-09-05T03:30:11Z,@AB_123_AB
"By the way, Trudeau is BLOCKING Pierre from axing the tax even if he becomes the next PM. How? By selecting his own senate, Fridhandler and Wells. Fridhandler is the biggest liberal donor. Even if Pierre wants to axe the tax it’ll have to go thru the senate. What do you think the senate will do? Of course he’s gonna reject the proposition. That’s how sly wacko Trudeau is. He’s made so much money from taxpayer’s money. He doesn’t fking care about carbon emission! None of these “carbon tax” contribute to our environment. It does to Trudeau’s offshore bank account.",[],2024-09-04T23:20:07Z,@sassychang007
"Too far left or too far right you still wind up in the same place.
A totalitarian police state. That’s where Canada is at right now!",[],2024-09-04T21:59:20Z,@RandySchaff-mu5gq
"If Freeland became PM, I'm either applying for US citizenship, or gouging my eardrums out with an ice pick",[],2024-09-04T20:19:46Z,@tigtk421
Incumbency fatigue with Trudeau started on day 1.,[],2024-09-04T20:19:07Z,@rmcq1999
Freeland? 😂😂😂🤢,[],2024-09-04T20:17:23Z,@tigtk421
"People hate Freeland. She's a WEF stooge and everyone knows it.

I hope to see the Liberal Party out of power for so long they pack it in and move to communist China where they all belong.",[],2024-09-04T20:14:33Z,@rmcq1999
LET’S GO BRANDEAU!,[],2024-09-04T20:14:01Z,@tigtk421
Trudeau is a conservative without a backbone.,[],2024-09-04T19:33:41Z,@plamondonworks6948
"Like his father, he will leave and will be asked to come back a few months later and gobern for 9 more years.",[],2024-09-04T19:06:44Z,@NelsonSandoval-p5e
"Yeah its mostly economic concerns, like I would argue I'm left of Trudeau, and I'm still not his biggest fan. 

Like recently they just announced deporting 70, 000 international students, focused their social spending on senior voters and did nothing to tackle fundamental economic concerns.

Thats not very Left wing, its not Right wing, its distinctly centrist.","['I\'m not even sure what is left of Trudeau at this point even the NDP struggles with that these days when this guy blathers on about ""trans kids"" like that\'s a real thing. Also limiting how many foreign students colleges here could take advantage of with 0 housing was one of the few smart things this government has done. Just a bit too little too late like everything else.']",2024-09-04T17:50:30Z,@9Nifty
"Canada is shifting right? you mean it's staying still, while liberals are pushing so far left, that they lost sight of center?
Also, Poilievre doesn't want to ""loosen"" gun laws, he wants them to remain the way they are, he will remove the arbitrary temporary freeze that Trudeau decided to impose.",[],2024-09-04T17:47:08Z,@jimc9516
Canadians are tired of being fucked over by him,[],2024-09-04T17:26:38Z,@glennsankey8186
"Trudeau is unpopular for the same reasons that any leader is unpopular: 
1. Print money because he wants to make projects and such that did not help the economy grow, but he still overspent well above the country's monthly and yearly income. When you spend more than you make, that is debt, and country sized debts are turned into generational debt and taxation (AKA INFLATION).
2. Bring in massive amounts of immigrants, legally, illegally, asylum seekers, refugees - immigration was never a political problem in Canada and he made it one - without building the necessary housing, infrastructure, and services to allow the influx to settle in correctly and integrate nicely. Now we have middle eastern and Indian Sub-Continent gangs roaming the entire country, let alone the sky-high rents and pricing out the low/middle income citizens that cannot afford to buy a simple apartment or house.
3. Give massive amounts of taxpayer money to arms' length friends/ministers/family members/companies to expand their businesses/organizations without much oversight or understanding.
4. Freeze the bank accounts of people who disagreed with his health scare during the Covid 19 Pandemic.
5. Continues to deprive the Canadian military of the necessary funding they need to update all the 1960's-1980's equipment.
6. Having 64% of the entire federal politicians be directly or indirectly involved in the housing market, knowingly exacerbating the housing crisis in the country for personal, and familial, and corporate, financial reasons.
7. Forcing the federal elections to be postponed by a week or so, just so a huge majority of Liberal and NDP politicians get a lifetime pension that kicks in the moment they are approved - October 21st, 2025, during that entire week. This is ultra disgusting because it is literally taking taxpayer dollars and giving them for free to politicians with good and well paying jobs and benefits, while every other Canadian needs to pay a tiny bit more in taxes for their politicians' pension plan. I would love to also get a $40,000-$60,000 free of tax income, it would definitely help pay all the student loans and the stupid price of living inflationary pressures they created.",[],2024-09-04T17:21:50Z,@elviselcapo
Easily could have been a 3 hour video,[],2024-09-04T15:51:19Z,@MichaelThomas-ll1hw
Freeland is as despised in Canada as Trudeau is. She and Trudeau are both committed to turning Canada into a socialist state just as WEF and the globalists are orchestrating. The great reset is almost complete in Canada as freedom of speech is gone.  Just digital ID and currency left to implement and it will be done,[],2024-09-04T15:30:26Z,@logowatchman
He has the ideology of Stalin with the IQ of Barney.,[],2024-09-04T15:11:02Z,@robertwood9532
I would literally rather listen to a fork scrape against a plate for five hours than listen to Freeland yap.,[],2024-09-04T14:41:06Z,@railroad_riley5084
"immigration in huge numbers, sinking economy and rising concerns related to law and order is a perfect recipe for the political right to grow and even have a shot at power. Meanwhile, Trudeau hasn't have an accomplishment to show for during the two terms in power. He is trying to mirror the popular mood to stay in power but it is too late now.",[],2024-09-04T13:55:54Z,@sakshambhadoria9998
Communists are never popular even as they market themselves as liberals. What is difficult to understand?,[],2024-09-04T13:44:55Z,@Retsler54
"Justin Trudeau and the whole Woke Sociaist Liberal Party are the WORST,  The Canadian Election for Prime Minister cant come fast enough!!",[],2024-09-04T12:34:18Z,@Joe-zt7ef
"You can't both run a democratic government, soothe the rich, and remain popular.",[],2024-09-04T12:16:24Z,@billwhitis9997
You errored.. most Canadians never supported a carbon tax and currently its not only the affordability crisis causing people to not support the carbon tax...its also the realization the carbon tax does nothing to mitigate emmissions and in fact is just a tax grab to support out of control government spending and its also a failed socialist wealth redistribution program.,[],2024-09-04T11:46:58Z,@wjjz8902
When the Conservatives win it WILL NOT be a governing coalition...its NOT a coalition at all.,[],2024-09-04T11:40:53Z,@wjjz8902
I feel terrible for the amount of people being caught in the crossfire of Trudeau just being incompetent. Immigrants are being painted this picture of Canada being this amazing place when in reality they are cramming more people than we have resources for and then kicking the people of whom they crammed in under false promises of a better life back out. The housing crisis should've NEVER gotten this bad. All they had to do was hold off immigration until we had the resources to house them all.,[],2024-09-04T07:58:11Z,@opalscloset
"Federal Liberals have been out of touch with Canadians the last 7-8 years, becoming the WEF official testing ground for a starters.",[],2024-09-04T01:12:17Z,@BigSmoothy1626
Because trudeau is a pathological LIAR  and ARS*,[],2024-09-03T22:27:35Z,@RickBarnes-c5v
Trudeau brought in all the third world garbage here.,[],2024-09-03T22:16:46Z,@lorrainec8190
"Hated? That is mild. .despicable little despot? malignant entitled, misogynistic, fraud and snake oil salesman?",[],2024-09-03T22:10:36Z,@carolwhite6979
"The real reason why Canada shifting to the right is just because all the spam bots and invasion into our social media is actually pushing peoples beliefs that they are, furthermore, people are not cleaning up their webpages of spam, bots, and unrealistic comments, furthermore people are looking for a change when there is not the conservatives are responsible for giving us taxes in Canada since the Dawn of the 1900s, personal tax, then followed up almost 100 years later by the GST and then combining the GST and PST into the HST, don’t forget the conservative
Party were also responsible for creating the concept with the carbon tax, again this party is all about tax tax, tax, tax tax, they have no concept on helping me working class, people, and again people keep on not doing their research on politics and Canada and don’t know what’s going on in their own country , there are too many pages on YouTube. You have too many of these creators who are one-sided and have no information on the BS that they spew 😮",[],2024-09-03T21:14:09Z,@justinbarone57
"Just the Trudeau Liberal carbon tax is enough for Canadians to dump the Liberal party and their green agenda. The Carbon tax was introduced in 2015 at $20 per ton of GHG emissions. Now at $80 per ton, the Liberals want the carbon tax to rise to $170 per ton by 2030! Canada is responsible for around 1.5% of world GHG emissions. Canada has one of the greenest electrical power grids in the world. Let's look at some other countries' emissions and carbon taxes.
-China is responsible for 29.16% of world GHG emissions, and a carbon tax of $10 per ton of GHG emissions.
-The USA is responsible for 14.02% of world GHG emissions, the USA has no national carbon tax, and only 8 US States have a carbon pricing scheme.
-India contributes 7.09 % of world emissions, carbon tax $2. per ton of GHG emissions.
-Russia contributes 4.65% of world GHG emissions carbon tax 0.
So according to the Trudeau Liberals Canadians need to have one of the world's highest carbon taxes when Canada is actually a minor GHG emitter? Canada is also a cold climate country. So Canadians must heat their homes. Canadians commute a lot and as Canada is a huge geographical size tend to drive long distances. Transport trucks must move goods long distances. Why would any government want to impose a huge new tax burden on Canadians? 
-The Trudeau Liberals have mandated only new EVs will be sold in Canada by 2035. The average cost of an EV in Canada is $70,000. The average median income in Canada is $64,000 before taxes. Canadians can't afford even a $40,000 EV. EVs lose a huge amount of range in cold weather, try getting anyone to fix them when they break. Canada is a cold climate country. All the Trudeau Liberals talk about is climate change and climate crisis. I have lived in Canada all my life and the air quality is just fine. That is what Canada is known for clean air and clean water. Massive forests, grasslands, multitude of lakes and rivers. Beautiful seaside areas. The Trudeau Liberals are like a bunch of eco zealots who have not got a clue on how to manage the Canadian economy.",[],2024-09-03T19:40:39Z,@don-cw1yz
because JT is an idiot prime minister,[],2024-09-03T19:29:17Z,@BMC_self-invent
Because left ideologies are whacko,[],2024-09-03T19:17:44Z,@Chemickill
"""Why is Trudeau So Unpopular In Canada?""  The answer is that people in this country are short-sighted and don't understand what's going on in the rest of the world. Look at the rest of the world and see why so many people will give up most anything to be able to move and live here. The Liberal Party is the one that looks after the people.  The PC are only concerned about big business.  If you think you've got woes now, just see what happens if PeePee gets elected.  Programs slashed, everything that is owned by the people is fodder to be sold to balance a budget... in the end, the people lose on every front.  Even members of Pierre's own party have left and consider him a disaster. Most politicians have an absolute maximum 9 year run.  Trudeau is coming to 10.  There is a reason why he got this far, even though the right has called him down for every little thing (and many that were of no fault of his government).  He's a good leader.  And please note* Poilievre's tactics are direct from US politics.  Shameless attack ads and such methods.  Do we REALLY want to just like the US?  If you think that way, you might want to try living there.",[],2024-09-03T18:45:22Z,@guesswho7026
Maybe it has to do with the fact that he has done all he can to destroy Canada and hurt the people. He cares more about what the woke world and his puppet masters think than he does the people. I just can’t believe that there are still 25% of the people who still back this maggot.,[],2024-09-03T17:50:24Z,@brianloveless2717
I fucking hope Poilievre doesn’t win. Like I’m not a fan of Trudeau but I can’t stand Poilievre.,[],2024-09-03T17:37:50Z,@ParallelPenguins
If next election is fair nothing will help Liberals and Trudeau,[],2024-09-03T17:29:35Z,@bialywasaty-y2b
"BEACUSE WE DONT LIKE COMMUNISTS!!!
VOTE HIM OUT!!
LOSER",[],2024-09-03T16:25:50Z,@BlakeJohnston-b4k
"Trudeau, Freeland, Singh are despised by most Canadians.",[],2024-09-03T15:22:54Z,@wc1957
People refer to us as right.. That's because we are. And they are wrong.,[],2024-09-03T14:23:00Z,@user-TommyD35
Because the far left liberals have killed this country.,[],2024-09-03T11:46:37Z,@xeero24
He has an uncanny resemblance to Fidel Castro.,[],2024-09-03T04:26:09Z,@jenikari143
Canada is shifting right because the NDP elected a first generation Canadian wealthy lawyer from an extremely privileged immigrant family who does not represent or understand the NDPs traditional base of Canadian labour.,[],2024-09-03T00:03:25Z,@SpencerBurns-jq8lj
Trudeau is a narcissist and a dictator.  We have only three parties in Canada and the NDP are as crooked as a dog's leg. That leaves only the Conservative Party as a viable alternative. I still fear it's too late to save Canada.,[],2024-09-02T23:06:51Z,@Ibcurious2-u2k
As a liberal that will be voting elsewhere it’s just simply the liberals take things too far. For me it was canceling historical figures. It’s history it’s not perfect but as a Canadian it’s our heritage,[],2024-09-02T22:34:29Z,@The_world_at_large
What is a green alternative if we do not have the electricity for that??  How clean is the manufacturing of evs?  Who pays taxes for the maintenance of our roads?  Evs do not pay road taxes.,[],2024-09-02T22:21:58Z,@jhansen2649
he was elected three times so he must be popular,[],2024-09-02T22:17:07Z,@fredrezfield1629
Trudeau is unpopular because he is an A*s hole.,[],2024-09-02T21:21:26Z,@reubenpatro8421
he woke and liberal....and very sissified,[],2024-09-02T21:15:52Z,@blackrocks8413
"People around the World hate Trudeau, Freeland, Ahemd Husen, Jageet Hussen, Elisabet May all of them are covid criminals; prison for all; they killed freedom, health of million ofCanadians..",[],2024-09-02T20:22:26Z,@melikgibsson5539
"Excellent video , a briskly spoken, concise summary about the Trudeau government history & why Pierre Poilievre is rising in popularity!
Please send us more of these, cheers!",[],2024-09-02T18:37:48Z,@robertbruce1887
Freeland????cmon,[],2024-09-02T18:30:06Z,@Ian-c4m
"Trudeau legacy will go down as the most narcissistic criminal in Canadian history,sad for his children",[],2024-09-02T17:27:50Z,@Deder111
I hate turdeau with every fibre of my being. Nobody I know likes him. He needs to go!,[],2024-09-02T16:06:20Z,@allantherealtor1
He destroyed the country and his stop looks and socks.  Even his wife divorced him.,[],2024-09-02T15:40:58Z,@lominiski
Trudeau fatigue ! I said back in 2015. Canadians made the worst mistake of their lives voting in this clown.,[],2024-09-02T15:25:53Z,@MichaelMatous
"It's a toss up as to who is most unpopular.
Canadian's despise Trudeau and Freeland equally.",[],2024-09-02T14:53:27Z,@johnpurchase8946
Polarity exists now everywhere,[],2024-09-02T12:35:07Z,@PeterSammarco-n8m
US puppet,[],2024-09-02T09:17:09Z,@The90sbuoyy
"He lost his family after becoming PM, NOW HE WANTS CANADA TO LOOSE,",[],2024-09-02T05:05:45Z,@aryananmol
Simple… the Liberals have ruined a previously awesome country,[],2024-09-02T03:31:33Z,@anonamous3091
Right is right.,[],2024-09-01T23:39:56Z,@aliciadrake9316
Why is Trudeau unpopular? How long have you got? Haha,[],2024-09-01T23:27:24Z,@nostalgiagaming877
Well Canada froze peoples bank accounts for protesting Covid restrictions. Pretty shitty thing to do I think.,[],2024-09-01T22:48:51Z,@fatwombat2611
Quantitative peopling!,[],2024-09-01T22:41:38Z,@brettlongfield3291
He should be jailed for all he has done!! As well as the emergency act that even the judge did not find justified power trips and he needs to go and he needs to go to jail as well. Helping everybody else except for Canadians.!!!,[],2024-09-01T22:08:19Z,@dianestpierre8214
Rid of Trudeau that’s simple!!! Trudeau has caused enough damage to all Canadians and he has proven it over and over again,[],2024-09-01T21:35:36Z,@dianestpierre8214
"Because he's a weak feckless nepo-baby, who's totally unqualified for the office he holds.  His Party selected him because they knew brand-name recognition was enough to sway the idiotic voters in Central Canada.",[],2024-09-01T20:53:47Z,@greglongphee2034
He’s a prick,[],2024-09-01T20:04:05Z,@kevincole6493
canada is a joke.,[],2024-09-01T17:41:34Z,@Matt-p4b
Jean Chrétien was in from 1993-03 and Stephen Harper 2006-15. Trudeau 2015-25 Pierre Poilievre for PM October 2025(13 months away). I voted Teudeau 2015 and 2019 bkth times a big mistakes both Teuraau and Biden force vaccine mandates on people resulting in that riot not protest in Feb 2022.,[],2024-09-01T16:55:32Z,@danblair1591
"Canada has always held a strong fascist (sometimes crypto-fascist while sometimes overt depending if the conservatives are in power) element (see Adrienne Arcand). For example, recently the Canadian parliament gave an ovation to a World War II Ukrainian NaZi. But typically Canadian fascism is found in its rabid economic inequity, furtherance of hierarchy, suppression of global liberation movements, destruction of the environment, corporatism, plutocracy, oligarchical politics, distasteful nationalism and oppression of those deemed other. You need to also keep in mind that Canada is still very firmly a colonial state, as such it aligns very closely with the Euro-centric values rooted in most fascist movements.",[],2024-09-01T16:43:55Z,@frankstared
because everything cost 3x the price yet we make the same(if you can find a job not taken by temp workers or immigrants) I look around and they got fancy cars and houses rolling up to all the food banks,[],2024-09-01T16:40:04Z,@RealXBit
OUT !,[],2024-09-01T12:59:08Z,@conscienceawareness
Stupid Communist Globalist Liberals,[],2024-09-01T10:49:08Z,@gezam31
"Trudeau sucks, but people are blind to how awful Skippy and the cons are. Pierre has a total makeover to fool people while offering zero.",[],2024-09-01T09:43:07Z,@thorinbane
"He messed things up here. 8 years, with nothing to show for it and made the country worse. All talk and no action",[],2024-09-01T09:41:06Z,@ivan6139
Anyone noticing the same patterns across the West? Canada isn’t shifting to the right - like everyone else Canada is being forced to abandon their old parties because the establishment has become hard globalist commie Left and a correction is required.,[],2024-09-01T08:08:55Z,@mogznwaz
Canada need to deport every Indian student after the fish there study. I know Trudeau have feeling for Indian. But It's Canada first then others countries.,[],2024-09-01T07:59:49Z,@mahfuzahamid5726
Canadian here. Trudeau is a hypocrite and corrupt! He has destroyed our country! He must go! We don’t want him even for another single day!,[],2024-09-01T05:17:20Z,@cyrusthegreat1893
"West: You have brought this on yourself by the people and so-called ""parties"" that you elected and who are
screwing you.  But those living off of the government largess seem to outweigh the producers not on the
government dole.   I remember seeing pictures of old Pierre.  Hardly had a hair on his head.  His son sure
has a nice full head of hair.",[],2024-09-01T04:46:00Z,@MulberryPress-l7m
Guy sells drugs to 18 year old and has been pushing even harder ones in bc for tax dollars. Fuck this guy.,[],2024-09-01T04:23:20Z,@TwinTitans
"Real shady that you're avoiding what the ""freedom convoy"" was about, or what they were up to.",[],2024-09-01T01:19:38Z,@CrispBaker
"Is this question really necessary ?
Nothing like stating the obvious !!!",[],2024-09-01T00:51:23Z,@randyhuke3773
Definitely voting conservative 😊,[],2024-09-01T00:24:10Z,@brutonbill
Communist,[],2024-08-31T23:14:28Z,@dcaea
Castrol son,[],2024-08-31T23:14:13Z,@dcaea
Natiz,[],2024-08-31T23:13:33Z,@dcaea
the cannabis legalization is not the problem its the legalization of hard drugs being given freely.,[],2024-08-31T19:07:54Z,@PaulB-m4x
"TAX = THEFT  !!! 
CANADIAN TAX WAS INTRODUCED TO PAY FOR WW2 EFFORT - BLOODY IDIOTS WAR END 90 YEARS AGO AND U PAY MORE TAXES EVERY YEAR  !!!",[],2024-08-31T17:54:47Z,@romans883
That’s so scary that the cpc is most likely to win the next élections! I’m litterally crapping my pants thinking of poilievre owning power!,[],2024-08-31T17:33:14Z,@mathieulapointe7147
Oui Oui Beau Beau two faced Trudeau.,[],2024-08-31T15:58:53Z,@CRIMSONKING7666
not just CANADA,[],2024-08-31T15:30:09Z,@willy4571
Krista freeloader is not a good politician. She's a good BSer. Every time she speaks with her head shakes I get vertigo,[],2024-08-31T12:14:15Z,@madmatt353
"Canada is not set-up well as a country.  The provinces have too much power causing large inefficiencies and divisions amongst Canadians.  Previous Canadian politicians  seemed to work better with their colleagues in other parties for the betterment of all Canadians; however, I have not seen this demonstrated for almost 20 years federally or provincially.  As a result, the average Canadian is not a priority to today's Canadian politician.  Everything is ""an image spin"" without substance and soul.",[],2024-08-31T06:30:01Z,@403yyc
"Trudeau is out-of-touch in many ways.  He does not have an economic, business, or political education or previous career to learn these necessary skills.  He had some good ideas.  I hope his full dental and pharmacare programs get off the ground completely before the next election.  No matter how good you are (or not), 10 years in such a prominent and stressful position is not sustainable.  In part, I believe this is why the USA does not permit an American president retain power for more than 2 x 4 year terms.",[],2024-08-31T06:19:31Z,@403yyc
"You missed some of Trudeau's biggest scandals - China's interference with Canadian members of parliament. CSIS (Canada's intelligence agency) acted as whistleblower to leak information to the media because he was being willfully blind, not to mention the escalating conflict with India. It's a lot to cover because there's a different scandal every week up here, everyone can see except for Trudeau's assigned ""special rapporteur"". Also Freeland is even less popular than Trudeau - she is the finance minister in Canada's worst economic times since the 1970s and sounds like Shreeky from Care Bears. She literally has nothing going for her - at least Trudeau picks out nice socks.",[],2024-08-31T00:56:13Z,@FrankGordonA
It's like Trump VS Hilary....but with more maple sirup!,[],2024-08-30T21:34:37Z,@benoitlaporte1700
"It is in recession the only thing that makes it look like we are not is that the Liberals count the money in the Canadian pention plan the CPP which did not receive one cent from the federal government , but came from Canadian workers and their employers.",[],2024-08-30T20:57:31Z,@lauriegaudet5805
Debarking people for donating small amounts of money to freedom-loving movements might do a bit with it.,[],2024-08-30T16:06:10Z,@airman122469
"We are drifting right because we drift left. Our country does  this over and over again. The more serious the social, economical issues, the more people want the issues to go away...so...we go right",[],2024-08-30T14:17:37Z,@em6855
"Trudeau AND Freeland AND Singh (NDP Leader propping up minority Liberals with an agreement which is anti-Parliamentary and has never been done before) are HATED in Canada - if Trudeau had any concsience he would resign because he lacks a mandate from the Canadian public (he only won a minority 31%) but his real commitment is to the Globalists (just like Macron, Schultz, etc.) which is why ALL the western nations have identical problems.",[],2024-08-30T13:03:18Z,@ASMR_Lighting
People hate Trudeau like me because he does nothing for our country he has destroyed this country with his climate tax and bringing in too much immigration while we don’t even have enough housing and these foreigners take jobs from actual Canadians just Trudeau just doesn’t care about Canadians that are born here,[],2024-08-30T07:04:51Z,@tiaalexandria5156
"Apparently ,Justider a Sikh Bro, after drinking cheap beer and consuming two large bowls of spicy curie  couldn't hold it so he pooped on petrol pump",[],2024-08-30T02:39:27Z,@hellboy3050
Right wing in Canada is far left in the US,[],2024-08-29T23:35:28Z,@bl9531
Freeland will never be popular. Everyone hates her!,[],2024-08-29T23:23:07Z,@nionex2616
Well let's see........HE'S A DICTATOR!!,[],2024-08-29T23:08:58Z,@hilligus33
"Just a heads up, “WE” is pronounced like “we”, not “W. E.”",[],2024-08-29T18:18:51Z,@micahqgecko
"The legalization of hard drugs is the biggest problem in this election for parents. Yes, this one single issue is haunting those politicians ( of all levels of governments) running elections in today’s environment.",[],2024-08-29T15:43:31Z,@ElainEmail-m7q
Wasting 700 billion dollars? Scandal after scandal after scandal after scandal? Lie after lie after lie after lie?,[],2024-08-29T13:46:38Z,@rickcameron5320
"You forgot two scandals:
1. the attestation scandal - Trudeau once said that the biggest threat to Canada was evangelicals, because of a fear that Canadian evangelicals would become like American evangelicals.  Although it isn't entirely untrue that Canadian evangelicals are sometimes influenced by beliefs south of the border, his statement shows a lack of understanding about the differences between those in the the two countries; to the point that many Canadian wings of eva. denoms. are pulling out of cooperation with American former partners.  
Because of this lack of understanding, Trudeau and his party decided to start doing something to push back against evangelical groups getting taxpayer money.  Their answer: require every organization that applied for grants to pay for summer students to sign an attestation stating that they agreed to the Liberal government's stance on abortion and LGBTQ+ issues.  No signature, no grant.  Some organizations tried a third way, saying they supported the separation of church and state and the government's right to have a different moral stance than those of faith but that they could not in good conscience sign an attestation that went against the dictates of their faith.  Those applications were also denied. 
Now, apart from the obvious problem of the Liberals forgetting that the separation of church and state is a two way street, there is something even bigger they somehow missed: conservative evangelicals aren't the only group that differs with the Liberals on their view of one or both of these two issues.  Not only do other Christian groups, like many mainline Protestants and most Catholics, but also many from the Hindu, Sikh, Orthodox Jew, and Muslim faiths as well as many large religious movements like the JWs.  This is a HUGE problem since the Liberals had always campaigned on a platform of being the party that supported immigrant population, and here they were putting out an attestation that would cut back funding for many people of faith in immigrant communities!  Atheist and agnostic political pundits were publicly blasting Trudeaus government for going against the 'Canadian Charter of Rights and Freedoms' by stepping on people's rights to freedom of religious expression.  Yeah, it didn't go over well and that program was ended after only one year.
2. the trip to India: As previously stated, Trudeau liked to show himself as friend to the immigrant population.  And nothing says, ""I respect your culture"" like going to another country and acting like your playing dress-up the entire time... right...?  On comment that was made about Trudeau and his then wife's attire during their trip was ""they do know we don't dress like they do in Bollywood movies every day...right?""  I know a blue-collar worker that was sent on a friendship trip by a charitable organization to India just a couple of years prior and he was clearly told that the appropriate dress for a man trying to be respectful of Indian culture was black dress pants, white shirt over a white under shirt and black tie.  If an average Canadian was advised that way, how did the PM of Canada miss that memo.  But much more problematic is what happened later in the visit.  Jaspal Atwal — a former member of a Sikh extremist organization banned as a terrorist group and convicted in 1986 of the attempted assassination of an Indian state cabinet minister who was visiting Vancouver Island -  was photographed posing with Sophie Grégoire Trudeau at a private event in Mumbai, as well as Canadian cabinet ministers and MPs.  That did NOT go over well.  


What bothers me as a Canadian, is that both those outside and inside the country act like there are only two parties that can form the government.  We have other options and since Canadian have so often been, ahem, ""messed over"" by the top two parties, it seems like well past time that we give one of the other parties a chance.  They may not do better, but it's unlikely they could do much worse!",[],2024-08-28T23:59:29Z,@macdri
"Trudeau and Freeland are AWFUL! They both have no clue on how to run the economy. Every move they make is a band aid! Trudeau and Freeland love to tax, tax, tax every Canadian so they can spend, spend, spend spend (GST, HST, PST, Carbon tax, Federal Tax, Provincial Tax, Municipal Tax, etc. etc.) They both love to punish Canadian born in Canada.  THEY BOTH NEED TO GO!!! Trudeau is a trust- fund baby and has no idea how most Canadians live!!!!",[],2024-08-28T18:35:38Z,@noelgenoway9360
Stop spewing leftist propaganda.,[],2024-08-28T18:21:34Z,@Dedezh
"Having a Trudeau II was always the fraud against democracy required by the PMC flunkies in order to reaffirm a sacred Canadian belief that they are a progressive ""liberal"" people. Especially after the good Christian veneer began to wear thin on the BushyMcTrumpian figure of Steven Harper.
Like in most western democracies it has become  common sense to believe that A) the Right is good at running a national economy, while the left is bad, and B) that liberal is, to all intents and purposes, the left, or at least left enough on the scale of economic competence.
Then, as in the case of others like the UK, the economy trashing of the neoliberal uni-party can continue. And while the plebs busy themselves with whether they are nice enough, or too nice, the Oligarchy (and yes Canada is an Oligarchy), and their flunky PMC somehow end up with the spoils. There is no incompetence here, there should be a new word for what is being done. I propose ""Disscompetence"" - successfully achieving a desired outcome while claiming to have wished the exact opposite and appearing to have f'ed up big time. 
What better a marionette to have performed this sleight of hand than the purely manufactured entity Trudeau the second, complete with a poison dwaf as side kick. 
And who better to continue the diss-competence than a good Christinan Canadian chap who brushes his hair, and cleans his fingernails, and must know how to run an economy cus he does his tie up right!",[],2024-08-28T18:07:09Z,@oscartrain1151
How come every picture of Trudeau I see he always has his mouth open.,[],2024-08-28T16:54:45Z,@sahrasassy5982
As a trans person. I fear the tories being in rule,[],2024-08-28T16:35:10Z,@BMD19840
"Trudeau is a tyrannical and authoritarian leader whose own selfishness has and continues to burden the common Canadian. His affluent life style , disregard for ethics, integrity and transparent governance now has Canada bearing a trillium dollar deficit. His addiction to climate change and his ever increasing carbon taxes that has embellished unforeseen poverty on Canadians and destroying the middle class  milieu. Also the damage incurred by his many failed policies such as safe supply drugs, soft on crime, censoring free speech, and demoralizing Canada on the World stage are only some of the reasons that Trudeau must GO!",[],2024-08-28T15:49:24Z,@cherylroy977
The more I hear Poilievre speak the more he sounds like a milder version of Trump - far-right. No thanks. But Trudeau has been terrible for the country as a far-leftist. I'd like to hear more from the newest party in Canada - the Canadian Future Party. They are not radical but seek a fair middle to benefit everyone. This election will likely vote NDP but looking forward to the emergence of CFP.,[],2024-08-28T14:02:24Z,@JaniceCross-n2s
"He makes me sick, destroyed one of the best countries in the world. I'm one of the hardworking small business owning immigrants who have had to flee",[],2024-08-28T05:26:06Z,@mikejobbo6353
Liberals is a joke. Canada is going bankrupt. Its not because canadien are tired after ten years. He flooded the country with immigrants and we are going bankrupt economically and social services can't take it,[],2024-08-28T03:12:03Z,@donaldliard6054
Because he has murdered Canada! Nothing but a spinelss wet noodle!,[],2024-08-28T01:48:28Z,@iamstewpead
