comment,replies,date,user_name
"Thank you Donald Trump, and thank you American people for making this dream come true!",[],2024-11-07T15:35:09Z,@nathansavransky678
Love this guy and love this country.,[],2024-11-07T15:21:44Z,@curttheboywonder
Pack it up Kamala and Biden you’re FIRED!! Thanks for all the trash work you’ve done and all the embarrassment you suck! America is coming back ❤️🇺🇸,[],2024-11-07T15:17:26Z,@meganmcdonald3133
Such a glorious Day ❤,[],2024-11-07T15:16:58Z,@sauravmishra8428
Latinos for Trump! 🇺🇸🤟🏼,[],2024-11-07T15:13:21Z,@Jaelovesss
"We luv u trump,  so grateful for u",[],2024-11-07T15:12:41Z,@SherryPlott
What happened to the 15 Mio missing Democrat votes? Was the 2020 election a fraud? I am asking for a friend!,[],2024-11-07T15:09:50Z,@HPSafari
"Thank you, from Germany!",[],2024-11-07T15:06:34Z,@HPSafari
Drain the swamp!!!!! 🇺🇸❤️ congratulations to trump and beautiful classy Melania ❤️,[],2024-11-07T15:01:03Z,@meganmcdonald3133
So happy❤❤❤❤❤❤,[],2024-11-07T14:52:35Z,@QuincyVillanueva
YES MAGA MAGA MAGA. VICTORIOUS!,[],2024-11-07T14:25:48Z,@shivaramnair3288
I liked the ceremony <3,[],2024-11-07T14:21:38Z,@Myfavoritecolorisyou
Congratulation my super hero Mr Trump....,[],2024-11-07T14:20:35Z,@aramangson8006
"THANK YOU AMERICANS FOR

1. MAKING IT TOO BIG TO RIG!

2. SAVING AMERICA AND POTENTIALLY THE WORLD FROM WW3!
 
3. SAVING THE FUTURE OF AMERICAN CHILDREN!

4.
https://youtube.com/shorts/wpj2463Io4U?si=ymPccZ06GQ_dVUeO",[],2024-11-07T14:03:46Z,@Naturedoesitt
The Woke is finally made to Sleep again. To God be the Glory,[],2024-11-07T14:01:41Z,@liangdeeBou
"Great speech, thank you President Trump 🇺🇲💪",[],2024-11-07T13:54:31Z,@adamwiciak8608
"Support for Trump and JD Vance, they deserve it!!",[],2024-11-07T13:54:05Z,@denny180
Praise the Lord for this incredible win. Christ is King!,[],2024-11-07T13:51:10Z,@esthert9146
"謙卑包容新川普
民主世界領頭漢
文明政制開步走
天下大同樹標杆",[],2024-11-07T13:41:54Z,@warrenhui8757
"What a RESULT !…GOD BLESS THE UNITED STATES OF AMERICA !!!…The BOYZ ARE BACK IN TOWN !!!….Love always, from Japan. ❤❤❤🎉🎉🎉",[],2024-11-07T13:30:39Z,@albertarthurparsnips5141
~´`°**°`´´7°*´`*777%,[],2024-11-07T13:28:17Z,@SonuGoutam-qr4zu
´`°•÷×_~~_×÷•°`´´`°•÷×_~***´`´`´`´°*,[],2024-11-07T13:27:30Z,@SonuGoutam-qr4zu
အလင္းေရာင္း ပိုင္းရွင္း❤❤❤🎉🎉🎉🎉🎉,[],2024-11-07T13:26:57Z,@SonuGoutam-qr4zu
Dar lar,[],2024-11-07T13:26:18Z,@SonuGoutam-qr4zu
That was the most epic reintroduction,[],2024-11-07T13:21:45Z,@apostateunion
"what a difference from Barron Trump, from election day 8 years ago. got some poise. nice.",[],2024-11-07T13:19:40Z,@gabrileGaborou
God Bless you all always forevermore Never give up Let Freedom Ring GodSpeed Four More Years for President Donald Trump For the People always forevermore,[],2024-11-07T12:56:54Z,@spacebarbies
President Donald Trump always forevermore,[],2024-11-07T12:56:01Z,@spacebarbies
LORD JESUS CHRIST,[],2024-11-07T12:55:56Z,@nicolasnino4378
God Bless and Protect President Donald Trump and his Family and CoWorkers and Friends always forevermore Never give up God Bless Guardian Angels protect you and help you in everyway always forevermore Never give up Let Freedom Ring GodSpeed Four More Years for President Donald Trump For the People always forevermore,[],2024-11-07T12:55:38Z,@spacebarbies
Amazing,[],2024-11-07T12:55:35Z,@nicolasnino4378
Chúc mừng tổng thống Trump 🎉,[],2024-11-07T12:50:31Z,@HùngLê-g2m
"I got herpes treatment cure from DR Harry Herbs channel on YouTube, get your herbal medicine cure from DR. Harry herbs on YouTube to get cure from herpes.",[],2024-11-07T12:49:49Z,@Joel-904
Good for Dana for shouting out Theo Von. His podcast with Vance nailed down my vote.,[],2024-11-07T12:47:27Z,@Willieams
It's a big win for Africa and especially for Kenya 🇰🇪🇰🇪. We are safe too.,['God Bless Kenya - get rid of UN Belt and Road.  Kenya does NOT need them.  Make Kenya Great!'],2024-11-07T12:41:27Z,@esthergatuku3155
"THANK YOU AMERICANS FOR 
1. MAKING IT TOO BIG TO RIG!
2. SAVING AMERICA AND POTENTIALLY THE WORLD FROM WW3!
3. SAVING THE FUTURE OF AMERICAN CHILDREN!",[],2024-11-07T12:32:41Z,@GodOfFood-m2w
Congratulations!!! From the Philillines,[],2024-11-07T12:26:37Z,@nanettetabuac9651
"KAMALA, YOU’RE FIRED! @biden that’s for calling us garbage",[],2024-11-07T12:26:13Z,@sabrinafeinstein
"Magna wins, Trump king！",[],2024-11-07T12:21:25Z,@彼墨
"They tried to defame him, tried to accuse him, tried to arrest him, they raided his home, they tried to assassinate him, but it’s GOD who gives the last word!
TRUMP is CHOSEN BY GOD to lead the United States of America in this day and age.
I’m so very thankful because HE TOOK THE CALL!
Thank you!
Thank GOD FOR MELANIA, BARRON AND THE WHOLE FAMILY ❤",[],2024-11-07T12:11:51Z,@JackieSouLCarioca
Exp.0676.7.11.24.19.7.14.20173297.20173726.rearching,[],2024-11-07T12:08:13Z,@WilfridoTroncoso
"Congrats, Don
🇦🇺 x 🇺🇸",[],2024-11-07T11:55:54Z,@Bumpy_18
Congratulations and God bless America! This is a victory for the whole world. Love from the UK.,[],2024-11-07T11:49:04Z,@quierodesign3958
Barron is so tall like wow I remember when he was still just a kid now he looks like he’s coming of age,[],2024-11-07T11:48:10Z,@BourneIdentity45
I don't see how anyone could disagree with these words or this candidate. Maybe people who hate America would.,[],2024-11-07T11:47:02Z,@TheOneTrueAJ
Congratulations from Thailand,[],2024-11-07T11:46:19Z,@pct7620
"Congratulations Mr Trump! 
I sincerely wish you success in your second term, a success that is not only yours, and America's, but that of the whole world. May God give you the wisdom to be able to rise above the Washington mentality and to be able to make America truly great, as it never was.",[],2024-11-07T11:40:25Z,@khawarkhurshidahmedmalik9445
AW AMERICA.. ELON MUSK WILL MAKE MONEY FROM YOU. HIS TESLA COMPANY HIS SPACE X WILL 10X GAIN FROM TRUMP'S PRESIDENCY. MUSK WILL BE IDIOT IF HE WILL NOT REGAIN X10 FROM THE TAXES  OF AMERICANS THE MONEY HE DONATED IN TRUMP'S CAMPAIGN🤣🤣 IDIOT VOTERS OF AMERICA🤣🤣 CAN TRUMP SAY TO PUTIN STOP ENVAIDiNG UKRAINE? CAN TRUMP DEMAND IRAN & PROXIES TO STOP TARGETING ISRAEL WITH BALISTIC MESILES? CAN TRUMP DEMAND NORTH KOREA TO STOP TESTING MESILES TOWARDS JAPAN? LET'S SEE IN 4YRS.😢 I THINK TRUMP IS A REAL PATHOLOGICAL LIAR😂,[],2024-11-07T11:31:24Z,@HELENTROY-bf2sn
"🌷🇩🇰🌷 Dear Mr Trump, congratulations on your presidency. You are a loyal, honest and very direct man and leader. I wish you well in your presidency and I will pray for you and your families well being. Make America proud🌹🤲🏻🌹🤲🏻🌹🙏🙏🎉🇺🇸🎉🇺🇸🎉🇺🇸🎉",[],2024-11-07T11:30:49Z,@fakriehyasin6063
Congratulations America!! Much love from the UK 🇬🇧,[],2024-11-07T11:25:28Z,@0AmyLouise0
"WITH TRUMP DOW 50, 000😂🎉🎉🎉",[],2024-11-07T11:03:03Z,@pirate7646
These are going to be interesting years,[],2024-11-07T10:53:51Z,@minecraftminer59mineboymin38
Happy day in the whole world.,[],2024-11-07T10:53:09Z,@treuetreue6305
We stand with you too Americans. Love from London,"[""Love to London.  Y'all need to get rid of EU UN standards.   God speed to Ya and Y'all can Do it!"", 'How are you my dear']",2024-11-07T10:50:50Z,@SupanniThePowerOfLight
"This was the biggest, most glorious ""fuck you"" I've ever taken part in.",['Yes!!'],2024-11-07T10:48:45Z,@davidbrownfield9289
"Well, you can tell he is no longer in the cognitive shape he had in 2016. Another slow thinking old man. He might be a little bit faster than Biden, but still in that league!",[],2024-11-07T10:46:52Z,@boldisorstefan9020
I've noticed Melania looks so much more relaxed and at ease these last few appearances than she did when Trump initially ran. It would have been hard with the mainstream media being so unfair to her. The break in between did her good.,[],2024-11-07T10:46:24Z,@RossiSenn
"TREASON IS TREASON 😢,  AND GUILTY IS BAD",[],2024-11-07T10:36:31Z,@pirate7646
This message is for President Trump.  You are welcomed back into the Presidency by we the people.  We have your back.  Welcome back sir.  We are behind 100%,[],2024-11-07T10:35:21Z,@rodgerpetrick6502
"Great speech, beautiful family. God bless ❤🇺🇸",[],2024-11-07T10:35:14Z,@mysongzz1521
"😢BIDEN HARRIS OBAMA HUSSAIN  ARE ASKING TRUMP TO LET THEM GO ,WHEN THEY R GUILTY 😢",[],2024-11-07T10:34:38Z,@pirate7646
"Congradulations Mr. Presidant Trump from UK
Great to have you back!",[],2024-11-07T10:34:10Z,@tomjordan1490
"We give golory to God for this victory , conguratilations Mr. Trump .
 blessing to all American and his friends from kigali-Rwanda 
❤",[],2024-11-07T10:24:37Z,@Ntakjohn1
WE LOVE TRUMP,[],2024-11-07T10:23:08Z,@youthsocietyrcrds
Interesting! There's hope & light... Hurrah!,[],2024-11-07T10:22:50Z,@djgideon91
"С победой, товарищ!",[],2024-11-07T10:18:39Z,@N3k0Samura1
Thank you America. From 🇬🇧,[],2024-11-07T10:17:45Z,@tsitsinatasha994
"Melanie is so beautiful.... thank the LORD, for President Trump, the American people love you !!!",[],2024-11-07T10:07:50Z,@mysongzz1521
God save USA 🙏... So much Happiness in teary eyes to see Trump Family ❤️,[],2024-11-07T10:01:56Z,@vizree
How disgusting you speak man!!! You're going to make more trouble and war for middle east!,[],2024-11-07T09:57:05Z,@atiyearabi6367
Satisfy us at daybreak with Your steadfast love that we may sing for joy all pur days.,[],2024-11-07T09:57:01Z,@katiska65
Thank you  Jesus   🙏🏼🙏🏼,[],2024-11-07T09:57:01Z,@rssl2466
respect!,[],2024-11-07T09:50:19Z,@ValentinOznobov
Germeny stands with trump❤,[],2024-11-07T09:47:00Z,@Ali-qs5tn
CONGRATULATION Trump 🇱🇷🇱🇷🇱🇷🇱🇷🇱🇷🇱🇷🇱🇷,[],2024-11-07T09:44:57Z,@MaDimHuaiNiang
"If I was from America, I would want Trump to win, but I'm from China so personally, I am disappointed that Harris didn't win, hope for the worst for the USA!",[],2024-11-07T09:42:58Z,@h3fest671
Thank you God Almighty for protecting  President Trump.,[],2024-11-07T09:35:30Z,@elisatapales881
Historic!!!!,[],2024-11-07T09:33:24Z,@tazhe4431
JD went from a Senator with a book to a part of American history in under a year. Absolutely amazing for the Marine Corps.,[],2024-11-07T09:33:03Z,@jamesstewart8377
What excuse should  the Main Media(s) make for their WRONG projection of Poll Results ?,[],2024-11-07T09:32:01Z,@Vanlalnghaka-l3g
I have always been a supporter of yours President Trump. God bless you and your family. Everyone I talk to loves you and you can't believe how much more we feel safer under your command.,[],2024-11-07T09:29:59Z,@nicolelong9084
Everyone with a 4 number combo in the last name is a bot,[],2024-11-07T09:26:43Z,@UMiami27
The United States is the winner🧡🗽.,[],2024-11-07T09:16:55Z,@be732
Vice president resemble Ukraine president 😂😁😁 am happy for you guys congratulations 👏🎉,[],2024-11-07T09:14:55Z,@freebornemmanuel5782
Is that my be a Somalia,[],2024-11-07T09:13:04Z,@bashirdirie1103
"Welcome back, Mr. President.  May God keep you and all of us who believe in His divine will safe. 💙",[],2024-11-07T09:07:20Z,@etherealfoxproductions
How I wish African government can protect and support those of us that have special creative abilities 🤷 congratulations president trump the world will be a better place again 👍 I pray God Almighty give you more wisdom to take the US to a much higher hight 👍🌹🍷🍷🎉,[],2024-11-07T09:06:08Z,@freebornemmanuel5782
This has the same feeling I get from the star wars victory celebration,[],2024-11-07T08:57:28Z,@swthelostarchives
"I'M A SOUTH AFRICAN  🇿🇦,BUT  RESPECT  PRESIDENT  TRUMP. 👏",[],2024-11-07T08:57:22Z,@dipuodebra7130
"Thank  you  God  Almighty  for  fighting for  your  children. 😊 GOD  ALMIGHTY  ,JUST  PROTECT YOUR  SON ,WHICH YOU HAVE  CHOSEN TO LEAD YOUR  NATIONS.",[],2024-11-07T08:53:22Z,@dipuodebra7130
Standing by homeowners and landlords in a house with no doubts that their property values will the giant more expensive than my entire families property assets even those EBT and East Los Angeles College diploma holders also her goals include getting the trickiest mortgage cases in the international and A music 🎼 company owners girlfriend and crown 👑 Princess of United Kindgom of Great Britain be the best mommy have have a giant fatal cases at Kathy cance food momentum to filling into your food insiders such as my meals in at The College medicine center by filling insiders just in cases by fatal cases of 👮 cops in our democracy parties leadership also arrangement to our Music 🎼 Companies the fatal 精心報告精心策劃preparation death cases 之戀情死亡⚱️八大常委會夫人之死謝玲玲及包玉剛的小朋友👧🏽又是有咁大玩咁大的社會責任制度假面具的影響力,[],2024-11-07T08:47:22Z,@ElleryMichelleEllieIsabellaKoC
I'm your biggest fan maori from aotearoa new Zealand former new Zealand army infantry veteran president Trump',[],2024-11-07T08:44:36Z,@muitiman
I want to live in this moment for a bit. We've come along way. Now I just want him take the White House 🤌🔥🔥,[],2024-11-07T08:39:03Z,@Tyler-i9k
Mckezeniz,[],2024-11-07T08:36:47Z,@ElleryMichelleEllieIsabellaKoC
Thank u Lord for sending pst Paul enench in America for crusade to change the life people in America.. thank you Lord for our new president.,[],2024-11-07T08:30:35Z,@IfeomaMbanugo
Thank you Lord for giving us a man that our hearts honour . That ve the fear of God .And him wiil work Gods plans on,[],2024-11-07T08:27:16Z,@IfeomaMbanugo
I'm glad papi trump is back,[],2024-11-07T08:22:38Z,@chitownjr6649
Hi,[],2024-11-07T08:22:08Z,@chiomaosuji5522
LAPD will famous international crime suspect in connection to a crime in 家變的大家不感供為的人們高達兩億元現金💵美元賠償由McKenzie New cases by cases involving the death penalty in their custody case against him in Los Angeles County in California Governor families to receive their money from 賠償金額超過USD$5875000000,[],2024-11-07T08:21:43Z,@ElleryMichelleEllieIsabellaKoC
"I love you president TRUMP from Africa Ghana 🤗💞 Thank you Lord, Thank you America. God bless🙏🏾",[],2024-11-07T08:18:23Z,@emmanuelhoward7665
"CNN , MBNBC recorded your cop treaty and tricks of a thief and robbery on Lexus RX350 in light blue 6TAY416 investigation and attnorey McKenzie will return back Rolls Royce usd$3350000and cash 💵 in $250000000 in 🥶 cold sicks (冷僵直性脊髓炎的病情穩定成長中）in the black car with no injuries to report international law in smiling their way to gotta vehicle not at the first time to your First Ladies Obama",[],2024-11-07T08:17:48Z,@ElleryMichelleEllieIsabellaKoC
Until the fourth riech enacts,[],2024-11-07T08:09:25Z,@kellyh4035
飛躍萬个夢的被窩中玩著我們的生活習慣後吃點心chefs Tiger 555 is tasty but not expensive to First kid barrow Obama and Trump is paid to be in bossy with charges of being bring a few of boxes and boxes dim sum to grandchildren to enjoy … too generous,[],2024-11-07T08:07:01Z,@ElleryMichelleEllieIsabellaKoC
"You won't ""be free"" for much longer.
I'm Canadian, so kiss my rosey behind.","['@@kellyh4035 mind your business in Canada then.', 'Yo take me with you i need to leave this country now']",2024-11-07T08:06:34Z,@kellyh4035
"protect him... im happy to work for free of charge to protect tis man until Jan 20th, inauguration day!!!",[],2024-11-07T08:05:26Z,@jonathanhernandez6619
Helping by Barrow in WH is the bravest first kid,[],2024-11-07T08:02:36Z,@ElleryMichelleEllieIsabellaKoC
Welcome Back President Trump! We missed you very much! GOD Bless a real American President and his family ❤🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🎉🎉🎉🎉🎉🎉,[],2024-11-07T08:00:47Z,@rochelle7901
GOD BLESS THE UNITED STATES THANK YOU TRUMP,[],2024-11-07T08:00:30Z,@moonshinemike5410
Yay!!🎉,[],2024-11-07T07:55:09Z,@tzatzikiv812
we Will America Great again,[],2024-11-07T07:53:36Z,@johnbkk
Ahahahajajajajahahaahahah it just looks right😅🦅🦅🦅🔫🔫😘😘🤣🥲😘😘🔫🦅🦅🦅🥚🤤,[],2024-11-07T07:49:54Z,@Babushka_zakusona
FLYS = JUDGES,[],2024-11-07T07:45:18Z,@pirate7646
"Happy happy joy joy happy happy joy. God bless you President Trump and your family, Our Country and our people. In Jesus name I pray Amen 🙏 Time to get back to doing my happy dance🕺🤸💯🎉",[],2024-11-07T07:44:44Z,@jimwilliams1969
GetsRID OF FLIES THAT WANT TO STOP. HIM,[],2024-11-07T07:44:02Z,@pirate7646
i cannot wait for yall to experience the effects of trumps economy in four years,[],2024-11-07T07:42:42Z,@madisonlee9440
CaNT TRUMP PPARDON HIMSELF😢😢,[],2024-11-07T07:42:30Z,@pirate7646
God bless America 🇺🇲👍🙌🙏🙏🙏,[],2024-11-07T07:38:17Z,@toetufilipo5097
Thanks Joe,[],2024-11-07T07:31:34Z,@Evvr-gd2xj
"2:50 🥶🥶🥶🥶
6:20 ❤❤❤❤❤",[],2024-11-07T07:30:40Z,@_007B
Go TRUMP....Fix It❤,[],2024-11-07T07:29:10Z,@paidiaabohnteh6986
"What an incredible man to weather and withstand so many trials and tribulations! Well done Sir, you deserve far more than we the people can ever repay you for! God Bless the USA and God Bless you President Donald J. Trump! ❤️",[],2024-11-07T07:27:05Z,@robertpicton1578
Baron towering over everyone,[],2024-11-07T07:26:58Z,@pfan06
They must all be so exhausted!,[],2024-11-07T07:24:53Z,@quantumnature514
Thank you Patriots! Thank you Pres. Trump! We hope the World get a chance to become more peaceful! Greetings from Hungary.,[],2024-11-07T07:24:16Z,@stomeka
"They did everything to bring him down, but they failed! He didn't need this job. He really does care.",[],2024-11-07T07:23:15Z,@quantumnature514
TRUMP 2024,[],2024-11-07T07:22:26Z,@bellehash33
Am so happy from Nigeria I have always prayed for trump win God bless America,['Blessing to you and yours in Nigeria.  Peace be upon you.'],2024-11-07T07:14:23Z,@nwabuisiken7788
🇺🇸🫡🇺🇸,[],2024-11-07T07:13:12Z,@neyazrahpo4752
IS KING COUNTY WASHINGTON STILL VOTE COUNT CHEATING  IN OREGON AND CALIFORNIA TOO😢,[],2024-11-07T07:12:55Z,@pirate7646
God bless America and president Trump. This is just the beginning we would have to pray for his family and nation much after the election. Let God's will be done in Jesus name❤🎉😊,[],2024-11-07T07:12:23Z,@EstherRijal
My vote in Cali didn't really matter.. But still reppin the 40% of red californians for the popular vote baby! 💪🏻🇺🇸 ❤,[],2024-11-07T07:11:10Z,@MaxxSend
Australians are happy for you guys🇦🇺❤️,[],2024-11-07T07:09:32Z,@arianamrein9915
"I like Trump and Vance they're a good combination to lead the country, both looking brave and strong. That's what supposed to be a leaders could be. I was there in the US but I am a citizen of Canada.",[],2024-11-07T07:08:50Z,@lyneburg4773
Thanks and love from Austria 🇦🇹!!!!,[],2024-11-07T07:08:50Z,@TheFu1709ck
13:48 😂 And how quickly she vanished when her husband arrived. Clearly stage fright,[],2024-11-07T06:57:55Z,@btristin01
"World is asking just one thing- Help Trump just help, restore the balance.",[],2024-11-07T06:55:44Z,@siddhant8344
"Che momento incredibile quando Trump ha invitato Susy a parlare! Capisco che preferisca restare riservata, ma chissà... magari un giorno deciderà di mostrarsi per quello che è, senza più 'maschere' 😉 È proprio il mistero attorno a persone come lei che rende tutto questo così... affascinante. Forza, Susy, siamo tutti curiosi! 👀💚",[],2024-11-07T06:54:27Z,@sbrandon00
"US Navy vet here,  retired CPO.    I voted for Harris/Walz and I'm truly disappointed in my country.  We elected a President who is not supported by the majority of the military, and we do not respect him.   Donald J Trump referred to our fellow fallen servicemen as ""losers and suckers"",   he insulted  Gold Star families,  used Arlington National Cemetary as a photo op and has cozied up with our enemies in Russia and North Korea.    I have always been proud to be an American, but now I am not certain.",[],2024-11-07T06:45:42Z,
Congratulations  President  TrumP & Team🎊 ❤from 🇫🇯,[],2024-11-07T06:44:20Z,@FuloriTalacagi
"From Togo, we stand with Trump. This man inspires me a lot and his story will be told from generation to generation ❤",[],2024-11-07T06:42:26Z,@JustineIsaac-l7u
"트럼프의 당선을 축하합니다.
한국인으로서 트럼프당선인이
각처의 전쟁을 종식시키고
미국내부의 마약과 각종범죄들에 대해 강력히 대처하고
처음 나라를세운 선조들을 본받아
도덕적으로 건강한 미국을 
다시 만드길 응원합니다!
GOD Bless  AMERICA!
GOD Bless Trump!",[],2024-11-07T06:41:23Z,@김태곤-n8s
Later Komrade Kackles! See you on January 6th when you certify the election. 8-P,[],2024-11-07T06:39:55Z,@Wizard92595
Suzy demonstrates once more how a woman should behave most especially with her husband around ❤her so much,[],2024-11-07T06:39:07Z,@JustineIsaac-l7u
I cant stress how much this feels like 2016,[],2024-11-07T06:37:57Z,@Nehamah92205
I don't see his daughter. Where is she?,[],2024-11-07T06:36:05Z,@debrahickman731
Congratulations 👏🎉 President Trump. We thank God for the decisive thumping landslide victory that he has given you to lead America to godliness and greatness. No weapon formed against you prevailed. God protected your life from those assassination attempts and he gave you the white House back. May Jesus continue to save you and use you to save America. Make America great again. Make America Safe Again. Make America Prosperous Again. Make America Godly Again. Amen. ❤️,[],2024-11-07T06:33:31Z,@drmanojkumarkhatore4476
Tables turned dont it,[],2024-11-07T06:33:28Z,@annadianne8749
🥰🥳 welcome back president Trump ❤🇺🇸🤍🇺🇸💙🇺🇸💖🇺🇸,[],2024-11-07T06:31:24Z,@lunarrainbow2501
The YMCA being Trump’s song is just hilarious,['and the safety orange vest makes him look thinner.  Great Stuff!'],2024-11-07T06:27:56Z,@edsherman7209
Melania does not like that man lollll,[],2024-11-07T06:24:03Z,@topgirlpaulette
"This couldnt have turned out any better!!! Trump wins, America wins, and let me tell you guys JD of man he has a bright future, future president for sure!",[],2024-11-07T06:17:57Z,@Iamyu0707
"To all y’all’s trump supporters out there, just be aware that he doesn’t give a shit abt any of u. He js wants to be pres again. Js watch and learn.",[],2024-11-07T06:13:14Z,@JoshTheDragon_27
"Ooh, ooh, ooh, ooh
Ooh, ooh, ooh, ooh
Ooh, ooh, ooh, ooh
Ooh, ooh, ooh, ooh
La, la, la, la, la, la
La, la, la, la, la, la
Why can't we be friends?
Why can't we be friends?
Why can't we be friends?
Why can't we be friends?
I seen you around for a long, long time
I remembered you when you drank my wine
Why can't we be friends?
Why can't we be friends?
Why can't we be friends?
Why can't we be friends?
I seen you walking down in Chinatown
I call you but you could not look around
Why can't we be friends?
Why can't we be friends?
Why can't we be friends?
Why can't we be friends?
I pay my money to the welfare line
I see you standing in it every time
Why can't we be friends?
Why can't we be friends?
Why can't we be friends?
Why can't we be friends?
The color of your skin don't matter to me
As long as we can live in harmony
Why can't we be friends?
Why can't we be friends?
Why can't we be friends?
Why can't we be friends?
I'd kinda like to be the president
So I can show you how your money's spent
Why can't we be friends?
Why can't we be friends?
Why can't we be friends?
Why can't we be friends?
Sometimes I don't speak right
But yet I know what I'm talking about
Why can't we be friends?
Why can't we be friends?
Why can't we be friends?
Why can't we be friends?
I know you're working for the CIA
They wouldn't have you in the mafia
Why can't we be friends?
Why can't we be friends?
Why can't we be friends?
Why can't we be friends?
Why can't we be friends?
I want to be your friend
Why can't we be friends?
I want to be your friend
Why can't we be friends?
Why can't we be friends?
Why can't we be friends?
Why can't we be friends?
Why can't we be friends",[],2024-11-07T06:13:13Z,@JustinYang-bc6wg
Congratulations!!! Love from Greece!,[],2024-11-07T06:01:45Z,@Tango5529
"Currently America doesn't need kamala too much challenge, it really takes a strong man to face it I don't believe that Harris would have the balls to face it there are big issues especially internationally, the no russia ukraine and the war in the middle east, the problem of iran, north korea, china vs taiwan, the problem between china and the philippines in south east asia, it's too many heavy issues",[],2024-11-07T06:01:09Z,@iriethierry9802
I feel so sorry for Baron. He never seemed like he wanted this spotlight. Let the kid live his life. (And this comment is directed at Trump who put his scared kid on TV like this),[],2024-11-07T06:00:10Z,@timoraymo
this clown couldnt help...........,[],2024-11-07T05:58:36Z,@DRUMNICOdotcom
Pathetic.,[],2024-11-07T05:55:18Z,@DRUMNICOdotcom
"We sat and cried with relief.  Thank you, God, for this tremendous win for our country.    May the President’s time be spent wisely in service to yoi.","[""@@CjbrkBrooks surreal moment he's on stage realizing he won.""]",2024-11-07T05:55:10Z,@CjbrkBrooks
Wes i,[],2024-11-07T05:49:16Z,@KhiangteLalramtani
🐐🐐🐐,[],2024-11-07T05:48:13Z,@jojorussy3561
He made an AMAZING selection on JD. What a statesman,[],2024-11-07T05:44:18Z,@DaveEeEeE-hu7gu
❤️ good times ahead,[],2024-11-07T05:43:02Z,@JasonTeuber-b2p
"Love him or hate him ,this man love his country more then anything else",[],2024-11-07T05:38:24Z,@RandomDude123-l7b
Congratulations from Bangladesh 🙏🙏 🇧🇩🇱🇷,[],2024-11-07T05:35:36Z,@sumansutradhar9886
Could someone give reasons why,[],2024-11-07T05:34:40Z,@RebekahCarrow
2:26 JD Vance is crying,[],2024-11-07T05:33:57Z,@jrmy3557
Thank you Jesus,[],2024-11-07T05:32:11Z,@K.T_theNigerian
The Once And Future President.,[],2024-11-07T05:31:15Z,@jbx1967
Hope he get another term after this one,[],2024-11-07T05:27:39Z,@MrJeep75
I was worried for American now there new hope,[],2024-11-07T05:26:51Z,@MrJeep75
❤ AMERICA,[],2024-11-07T05:20:17Z,@shannonatkinson1214
"I'm so happy we got him back,praying right will be right an wrong will be wrong.If anyone can fix that it's Trump You Go Trump❤❤❤",['@@FloraAnnJones I agree with this so much'],2024-11-07T05:18:29Z,@FloraAnnJones
"I never had the chance to vote for Trump in 2016 as I was 12, and 2020, since I was 16, but YESTERDAY was my last and only chance....and I took it!","['Awesome and Congratulations! You made an Excellent and Wise choice 🎉', '@rochelle7901\xa0 Thanks, we all made an excellent choice!', 'What A Disgrace', '@@MysMajisT1 FYI Get out of Dodge Airlines is waiting for you now!', '@@rochelle7901 You thought a long time on that one huh 🤣🤣🤣🤣 FOH #TrumpIsOutForever2028']",2024-11-07T05:15:45Z,@DC-gw3cl
"Congratulations Trump.
Really lov your speech. 
Fro PNG 🇵🇬",[],2024-11-07T05:13:39Z,@davidwakea
As an American citizen living in Australia i couldnt be prouder to be American then today! 🇺🇸🦅 I just want to see the country i remember being great turn around and become as even greater then it use to be 🇺🇸,[],2024-11-07T05:08:48Z,@SalvatoreSpade
I love mr. Trump,[],2024-11-07T05:05:54Z,@Furious187
"I live in Canada and I am a Hungarian Citizen!
I am so happy of you that you won this election! Looking forward seeing the promising results of your strong relationship with Orban Viktor! 
Please make America Great Again 🇺🇸💙",['Americans LOVE Hungary and especially Victor Orban.  Blessings to You and Yours!'],2024-11-07T05:05:12Z,@eszternagy4196
BGM IS?,[],2024-11-07T05:04:19Z,@tommyzhang981
TO BIG TO RIG!,[],2024-11-07T04:56:59Z,@Btash97
Thank you President Trump for putting EVERYTHING on the line for us. We love you. From California.  ❤❤❤,[],2024-11-07T04:55:04Z,@KimberlyCleveland-c6s
Thank you Americans Thank you,[],2024-11-07T04:53:45Z,@RadhakrishnanPillai-y4z
"🇺🇸 Fellow Americans. Thank you all for your Votes. I am Proud to be an American. This has been a Great, Monumental Day. God Bless our Great Country 🇺🇸",[],2024-11-07T04:52:18Z,@06Joybells
Jai Trump jai Modhi,[],2024-11-07T04:51:10Z,@RadhakrishnanPillai-y4z
"Makes me want to vomit.  He is a racist, convicted felon, rapist, narcissist.   He says nothing of value, only of inciting hate, taking us backwards.  God help us all",['😂😂😂😂 stop ✋🏻'],2024-11-07T04:49:43Z,@veronicaevangelista6067
WE FUCKING DID IT,[],2024-11-07T04:49:41Z,@That540iMSport
