comment,replies,date,user_name
"Ngawww 😭😭😭
Ever since Ladies Code, this is SO SAD",[],2019-10-22T06:17:31Z,@RobertskyPeachmann
"People only care when ur dead
-xxxtentacion",[],2019-10-22T01:43:23Z,@BuCz2004
"*Society killed Sulli?*

Wrong! Society in general, will remain a constant factor. The difference maker is the people around your circle(family, friends, partner, including yourself). Society will never adjust for someone's comfort but you have your family to teach you how to live strong against adversities, kinds of friends that you allow *yourself* to be surrounded with and a lifetime partner, who is willing to take half of every emotion you go through (pain, sorrow, joy, fear, etc.) Cyberbullying alone *never* killed someone. Its the failure of oneself and the people around that someone in equipping him/her enough to face this harsh world of reality.

Therefore, we should never deny the fact that we are held accountable for every people around us.",[],2019-10-22T01:35:59Z,@timlax20
"Hey, don't really know who she is, but saw the news on Yahoo. The sad thing about those who hate anyone due to jealous. In their little world if they are a big enough fan, that they have a chance at marrying that star. Yet, if he or she is dating someone else or does not pay them attention, they become crazy haters. It's a mental issue called (CWS) Celebrity Worship Syndrome. More of a problem in Korea & Japan, since idols or stars have to please their fans causing a significant stress on themselves. Crazy fans need to get a life. Hopefully, it was not suicide and the authorities actually investigate thoroughly by checking both fans and the place she work for.",[],2019-10-22T01:00:49Z,@boostitillblow
SHE WAS SO SO SO SO BEAUTIFUL,[],2019-10-21T20:13:54Z,@grlsjustwannahavefunnnn
i hope those people who have torn her down are gon burn in hell soon.,[],2019-10-21T15:50:58Z,@jia.7102
"it's all your fault, guys. You killed this girl because ...? There is no ""because"" you killed her with a hate she didn't deserve. I didn't listen to her music, but it's sad that she killed herself with other people's fault",[],2019-10-21T15:45:58Z,@miyachinen9177
RIP SULLI,[],2019-10-21T12:51:39Z,@Catamour142
"this is just so sad and hurtful . people are hating on a hard beautiful person 
wow just wow i never thought people would take it that way . hah het you haters how do feel? now that you just let a kpop star commit suicide",[],2019-10-21T11:06:43Z,@whatsup3123
i know why . she was bullied last time so she did it,[],2019-10-21T08:38:00Z,@todoroki8358
People are fcking toxic they focus on negativities you must be thankful enough because some people are trying their best to make you happy but what you did is disgusting and disrespectful you dont deserve to judge people when you yourself is so low just ew fckin ew for all of the haters,[],2019-10-21T06:52:39Z,@krimei4881
I ALREADY MISS HER 😭😭😭😭,[],2019-10-21T05:03:01Z,@suzettejosol7243
Y,[],2019-10-20T19:47:27Z,@tashidorjeetashi7372
Why Sulli? You are a star!!! I'll miss you😭😭😭😭,[],2019-10-20T16:12:17Z,@MariaHD2
RIP Sulli😔 She was hated til her last life💜 May she rest well🙏,[],2019-10-20T14:35:54Z,@iiboba9537
"She lived longer than my rabbit, hamster and cat did",[],2019-10-20T14:28:54Z,@조규환
"I don't understand haters, why u guys have to hate? Why hateful comments? I never loved kpop, never was a fan but I never hated them, even tho I don't know her the news after I heard a kpop idol died by suicide made me so upset! Sick ppls sick society! Kpop idols listen to me plz, I m not a fan of urs nor I love ur musics, ur musics hurt my ears but still I know this much that ur amazing. If u guys weren't than why so many ppls love u?! U guys r amazing, u guys should know that. U guys r beautiful as well, ppls hates u because they r jealous of ur fame n ur being amazing. Plz stop! I can't see ppls to commit suicide by suffering pains! Plz I want to say u this much, I don't know u but I still love u. So many ppls love u, so plz don't die. I love u noh matter who u r or what u r. Plz😔",[],2019-10-20T14:23:02Z,@animequeen8254
broo why didn't she stan etika :( this is so sad,['if she did she would still be alive...'],2019-10-20T11:49:28Z,@zHexya
"Shame on a corrupt society.

RİP Girl",[],2019-10-20T09:53:21Z,@ottomanosman2463
R.I.P Sulli,[],2019-10-20T03:51:03Z,@Re-ui9gw
"I feel so sad when I listen things like this. We should love ourselves, we don't need one or four million people having a fake love for us. We just need first of all the love that we have for our selves need our family love, close frinds and that's it.  But first of all your love to yourself, cuz we are all humans and we can betray and hurt someone whitout trying. So please, people, love yourself first and don't be sad because a bad moment or because people make bad comment, juges you or bulling you. You are gorgeus, precious just the way you are. There is always someone who want to listen to you, if you don't have anybody talk to me I have 2 ears, so I can listen to you and 2 eyes so I can see perfect. Gretings and hugs from Dominican Republic 🇩🇴 ❤ We should promote love for each other.",[],2019-10-19T22:18:36Z,@rosacheco1441
Sulli 🌼RIP,[],2019-10-19T19:03:55Z,@nida3267
RIP,[],2019-10-19T18:29:51Z,@thura_nyein
People are always gonna hate. Now a days in our society we see hating on someone is normal and it’s good😔💔,[],2019-10-19T16:00:20Z,@0pia888
Dont read online comments if u cant take it.,[],2019-10-19T14:28:27Z,@suzyziette9327
This is second artist from sm that commited suicide.... my heart broke when jonghyun went too... some monstrous people out there,[],2019-10-19T12:56:38Z,@jSONrEEE
"I think SM entertainment should show more concern on hateful online comments to their artist after this incident..
They should have pin point how their artist felt when jonhyun died.
They are lacking on concern",[],2019-10-19T05:36:18Z,@lharakim8727
"I don't really listen to Blackpink, BTS, Army, or K-Pop. I feel terrible for the K-Pop stars, and Sulli’s family, friends, and fans.",[],2019-10-19T00:56:18Z,@susanavazquez7466
She should avoid social media..,[],2019-10-19T00:40:41Z,@CJKisame
thres something wrong with sm entertainment i think,[],2019-10-18T23:28:14Z,@maomao366
I want to go with her,[],2019-10-18T21:10:19Z,@8mm-e2m
SM: greatest MAFIA at Korea,[],2019-10-18T20:09:01Z,@iruguedel
Y is Koreans r obsessed with stars and violently humiliating them???? Every person have right to do whtver they wanted to if it's not illegal celebrity or not... Even no hv right to judge anyone cuz no is perfect in this world... I am really disappointed in ppl those who hate commenters...,[],2019-10-18T19:51:49Z,@hiruniamanda224
ALLAH RAHMET EYLESIN BASIMIZ- BASINIZ SAG OLSUN,[],2019-10-18T18:00:09Z,@sardarasadov755
"That's right, Korean government should make a law that they should not post malicious and hateful comments online, just because they didn't like what that person is doing,..Korean bashers and all of the bashers all over the world, give the celebrity's a life, and not only the celibs also the people around you, remember you're not at the top, you're not perfect, you're not the only one who's living in this world..
#the world is not cruel, BASHERS ARE!!!!",[],2019-10-18T17:41:35Z,@the-girl-with-violethair167
U should not kill yourself u should always tell yourself that community are stupid.... The real things in the whole world is your soul.......rest in pace,[],2019-10-18T14:54:45Z,@jej0062
"DEPRESSION IS NOT JOKE,DEPRESSION COMES FROM THOSE BULLY'S....THOSE HURTING WORDS ,IT CAN KILL THEM...THOSE PEOPLE WHO THINKS THEY'RE JUST LEVEL WITH THOSE KPOP STARS,THOSE HATERS ,MADE THEIR SELVES MORE IMPERFECT....DON'T FEEL LIKE YOUR PERFECT,YOU DON'T HAVE RIGHT TO JUDGE   PEOPLE YOU DON'T KNOW WHAT THEY ARE SUFFERING....",[],2019-10-18T14:49:19Z,@unknownuser-yp4uq
"The people who say bad stuff that is not their bussiness about Sulli will not live a happy but a life that is full of regreats,sorrow,guilty,unhappiness and may the Lord God whom created the heaven and the earth  judge them  propely to there guiltyness.MAY THE LORD GOD LET SULLI ENTER HIS BEAUTIFUL HEAVEN THAT IS FILL WITH HAPPINESS UNGUILTYNESS NO SORROW NO MORE WORDS THAT WILL HURT HEART.",[],2019-10-18T13:07:44Z,@kelvynnoon2217
If she commit suicide she will go to hell;( Cuz suicide is a sin and if she didnt commit suicide then who killed her?,[],2019-10-18T12:37:13Z,@ji276
왜 당신이 살기를 더 이상 하지 않습니까?,[],2019-10-18T12:17:44Z,@かわいい-r1f
😭😭😭💔💔💔💔💔😭😭😭😭😭😭💔💔💔💔💔😭😭😭😭😭😭💔💔💔💔💔😭😭😭😭💔💔💔💔💔😭😭😭😭💔💔💔💔💔😭😭😭😭💔💔💔💔💔😭😭😭😭💔💔💔💔💔😭😭😭😭💔💔💔💔💔😭😭😭😭😭😭💔💔💔💔💔😭😭😭😭😭😭💔💔💔💔💔😭😭😭😭😭😭💔💔💔💔💔😭😭😭😭😭😭💔💔💔💔💔😭😭😭😭😭😭💔💔💔💔💔,[],2019-10-18T12:16:42Z,@かわいい-r1f
I bet her suicide note had dark secrets about SM,[],2019-10-18T12:10:19Z,@tauheedakbar3524
sulli i miss you,[],2019-10-18T12:05:44Z,@sanhakimtaehyung2228
Korean problems : when they are depressed they committed suicide . . RIP my beautiful angel . !,[],2019-10-18T11:53:50Z,@vincentordeniza3851
"This is really depressing, sm should be reaaaaaally ashamed, they lost our jonghyun and now sulli",['menami lagran it’s not sms fault'],2019-10-18T10:43:28Z,@namnam7234
"Sulli deserve to be live not to be dead,for the bullies they are an a m-u-r-d-e-r-e-r",[],2019-10-18T09:46:54Z,@iisxnnyqtss9560
They must be happy they’ve killed someone ! Murderers don’t always use guns be careful please 🙏,[],2019-10-18T08:56:00Z,@itsmee6908
Internet ruined peoples daily lives,[],2019-10-18T08:43:19Z,@fracassopilosopo4245
RIP sulli. You are my favourite actress,[],2019-10-18T08:03:17Z,@seemamohanta8775
Why she my suicide? WTF?,[],2019-10-18T07:43:37Z,@coolrash
"Sa Mga bashers po ni sulli 
Yan po. Naka patay po kyu ng isang artistang namomohay ng mapayapa at ngayun patay na ng dahil sa inyo",[],2019-10-18T07:41:55Z,@catharinefarina5931
I never really liked suli  but at least I didn't send hate comments I really cried when I saw this 😭😭,[],2019-10-18T06:51:22Z,@mehlife8584
"This is the last death i will take from another kpop idol, i’m done with this cold world, but one day heaven will come",[],2019-10-18T06:50:45Z,@IvanHernandez-kn5gg
Can anybody explain me why was that beautiful girl bullied ? For what was she bullied ? She was perfect !,[],2019-10-18T06:45:37Z,@debatribanerjee8206
"Haters..... but... how and for what is she hated... how can anyone hate her for sth... she was so beautiful, talented and successful 😢",[],2019-10-18T06:29:04Z,@kristinametodieva2350
She may be murdered by SM entertainment,[],2019-10-18T05:51:14Z,@aparnam5524
"I just watched her old dramas yesterday,..  Its so hard to believe she is no more.",[],2019-10-18T05:02:53Z,@sabinapathak624
"Just my opininion, what if there’s more to it.. what if it wasn’t suicide.. what if it was murder.. just think about it, her manager was there with her the day right before she died and then the next day the manager was also the first one who found her dead.. hmm.. something’s just not adding up..",[],2019-10-18T04:31:42Z,@kashbby_real
Annyeong noona.. You can never feel hurt again.. I hope you you can smile up there always😇,[],2019-10-18T04:04:42Z,@Mannalon31
"I was shock About this since I'm 13yrs old Sulli Is my One and Last Female Korean Idol until Now. I'm 18yrs old already  

From Philippines 🇵🇭",[],2019-10-18T04:02:54Z,@nicolemio5209
"BE NICE TO EVERYONE!
CYBER BULLYING IS A MURDER",[],2019-10-18T03:31:04Z,@MyNameIsYaya177
The law isn't likely the solution since most countries have freedom of speech where they are free to voice their opinions even if its hurtful they should had learned how to block out distractions and keep moving forward.,[],2019-10-18T02:44:10Z,@crazyfreak6408
"It got worst after she join as co host Reply Night, because it opens cans of worms which are not true. Has anyone read about Jang Ja Yeon death, in 2009. She left a suicide note on how artist like her was abused sexually and beaten and bullied. Its so sad..",[],2019-10-18T02:09:17Z,@Blackopme
"She should ignore the cyberbully
I know it hard but it can be done
I don't watch/hear K-pop
I don't know anything about her
But R.I.P",[],2019-10-18T01:39:02Z,@uttisiseppe769
"She could have migrated to any western country. She would have been treated well and she can live happily. With all the suicide incidents among celebrities, im beginning to think that Korea  is a cruel country.",[],2019-10-18T01:34:21Z,@timothyyap5400
It always takes somebody to kill herself just for others to know how bad shes been struggling inside. tough world.....,[],2019-10-18T00:58:31Z,@patzchan1900
Pls bless her in heaven 😭😭😭,[],2019-10-17T23:30:47Z,@spriteplushobi3618
It‘s really strange and wrong that you guys send Hate message to those who had hurt Sulli. Dont become them and think before talk.,[],2019-10-17T22:37:46Z,@xjhuang439
"Omg 😢😢😢 I love her so much 
She's dead causer haters",[],2019-10-17T21:49:53Z,@mbplays3196
"People don’t you under stand 


*HATE causes death*",[],2019-10-17T20:56:00Z,@yzkkoch479
"Negative comments. Very bad, Korea! Shame! 😔People killed",[],2019-10-17T20:39:54Z,@melisam188
"um, no law. just like a drug, she needed to logoff from social media. Is that so hard?",[],2019-10-17T17:36:17Z,@blomegoog
FVCK BULLYING,[],2019-10-17T17:31:56Z,@orangbaek2526
"Dear Sulli, may you rest in peace. 🙏🏻

Everyone especially children and youngsters should be able to live a life free from bullying and harassment and it is time that we all took a stand against this.",[],2019-10-17T17:26:34Z,@latenight7465
She was in depression ??,[],2019-10-17T16:37:09Z,@iamprashantsingh5377
Poor girl...is she the one on to the beautiful you?,[],2019-10-17T16:34:18Z,@indayjen3269
Sully's death report was leaked yesterday. Officials who leak Sully's death report will be punished. Sulli killed herself by hanging herself.,"['Why is there such a secret made of it,\nI think it was her free decision, the bullying thing was just a reinforcement of her decision.\r\nShe has realized that her best time is over, and then she made her courageous decision to hang herself so young... admirable']",2019-10-17T16:07:16Z,@정유미-h7f
The haters murdered her😠😩,[],2019-10-17T16:06:15Z,@bangtrash2053
You are beautiful inside and out.Its People who are toxic and so is their perspective.And may you find peace which you always desired and deserved,[],2019-10-17T15:48:43Z,@nishkas1687
God .. it was just yesterday i watch the old ep of rm when she was the guest ..RIP,[],2019-10-17T15:39:43Z,@ambitious5694
WHY? WHY? GOOD BYE SULLI I LOVE YOU SO MUCH AND I WILL ALWAYS MY HARD . I MISS YOU 😢😭🙏👋,[],2019-10-17T15:00:29Z,@tzotzotzotzo7242
"I mean there's a large part that its foul play as well, even just for being famous or pretty ppl can want to kill for that",[],2019-10-17T14:56:05Z,@yahikokurotama4351
Nooooooooo😭😭😭😭😭😭😭😭,[],2019-10-17T14:28:59Z,@공원크리스티나-u6e
Why is no one suspecting the manager who found her body? He/She was the one who last spoke to her before her death. Plus it was not the first death from SM Entertainment. There should be an investigation done on SM Entertainment and the management team. Seems like they are also the cause of her death.,[],2019-10-17T14:21:54Z,@Jayzylyn
"Word does ruin life !! not a fan but i feel sorry for her, r.i.p sulli",[],2019-10-17T14:20:41Z,@hyori8408
R.I.P Sulli we miss you,[],2019-10-17T14:14:45Z,@jkslostspermcellgotit8329
"Every single post at her social media account will trigger controversy. i don't following f(x) or her, i think she is brave to keep show herself and her opinion to public but not strong enough to handle the respond",[],2019-10-17T14:11:59Z,@rhot2963
She didnt deserve the hate comment. The apologize that they gave never bring back sulli to this world. The world is getting scary,[],2019-10-17T14:10:33Z,@amberrby11
"The scariest thing in this world.
HUMANS !",[],2019-10-17T14:00:28Z,@riogaming3595
Why there's always a suicide case each year .......I think there's a dark secret behind kpop...R.I.P SULLI,[],2019-10-17T13:24:41Z,@bangtanarmy7277
Rip sulli 😭😭😭😭,[],2019-10-17T13:16:44Z,@saifhayat6464
Im rlly not a fan but rest in peace my dear friend ur in good hands now 😔,[],2019-10-17T13:11:30Z,@azarcy9992
Rest in peace even i didn't even know you more but i need to respect,[],2019-10-17T12:47:45Z,@neko-chanowo6969
Why cyberbullying become a trend why would you give the right to yourself to judge someone and say bad things just because he  or she's famous when would netizina  learne the  lesson to mind their own business and stop judging idols understanding that they don't own them they are human beings they have the right to live a normal life to make mistakes and enjoy every single thing as an ordinary person this music industry became a very scary place they need to take care of idols mental health more seriously,[],2019-10-17T12:43:53Z,@souhila863
People are cruel nowdays,[],2019-10-17T12:24:11Z,@Immaya1991
Jennie Kim is next 😖 RIP sulli,[],2019-10-17T11:51:54Z,@sss-og1ix
"She looks like jimin from bts ,rip",[],2019-10-17T11:45:01Z,@iiamfromsaturn2785
Mulutmu harimaumu,[],2019-10-17T11:42:47Z,@rans1702
"Rest in Peace Sulli..

I  remember how you touch my heart the day I watch... The Beautiful You..
 The people that really loves you will never forget you as one of a good singer /actress.
Thank you so much 😭😭😭😭😭",[],2019-10-17T11:21:55Z,@tresaveschannel8417
I dont know her but im crying,[],2019-10-17T11:17:42Z,@boobabread
SM entertainment. Bad kpop company!,[],2019-10-17T10:59:57Z,@penyenskye
"Choi Jin Ri, my ultimate bias and the reason I started listening to K pop. I've been a huge fan since your debut with F(x) and I always will be !! 

I'm heartbroken .......you will always remain in my thoughts and heart. Sleep in peace beautiful angel. 😘",[],2019-10-17T10:34:44Z,@kenhamilton1174
SM ?????????,[],2019-10-17T10:33:43Z,@nhungle6380
Ill be honest I dint even know her or was her fan...  But when I got know that she sucided...  I broke down into tears..  She is so beautiful and pretty her smile is the most beautiful thing in the world how could people be this cruel...  She had a career and..... I prayed for her to rest in peace I felt really bad for her even though I'm not her fan..  She is still a human and deserves to live ik her fans are really sad about her death but she is in a much better place now where she can finally be happy with no worries she's safe..  I just want to tell u guys before hurting a person please know. That it can effect them and hurt them they are humans to... Rest in leave sulli 💖,[],2019-10-17T10:20:42Z,@kashvipulla6654
I wish she was still alive :<.,[],2019-10-17T09:54:40Z,@shvn.z2617
"Condolences sulli 😢 there's so many people love you I wish you rest in peace ,,,this is because of negative and bad comments",[],2019-10-17T09:52:52Z,@catherinefenandez9908
RIP,[],2019-10-17T09:48:41Z,@wizardofoz1212
Cakep banget. Sayang sudah mati,[],2019-10-17T09:34:17Z,@ismailismail8736
R.I.P my little angel😥😭😭,[],2019-10-17T09:27:38Z,@saidamasulot6544
Koreans don’t need to act shock ..her dead/suicide was expected ..the amount of hate she was getting ..and even after her death there are so many hate comments like she should have died earlier ..seriously those people who comments hate should be put in a mental asylum ..😡,[],2019-10-17T09:25:00Z,@Rrrrrrrrrrrrrrrrrrrrrr400
Rest in peace sulli unnie 😭,[],2019-10-17T09:15:36Z,@purplebeach1562
"Sulli is my bias in f(x) because of her pretty smile, now shes gone😭😭😭😭😭 I hope taeyeon(snsd) and choa(aoa) wont commit suicide..",[],2019-10-17T09:11:37Z,@queenie_mj463
"The world is really full of judgemental people, Every people's purpose is to share LOVE 
I keep asking and asking myself why do people do such things? Things that they think are funny to get attention, While the receiver of the bad message is the one who are hated, All she needed was LOVE and not the HATE.

Please understand this message, Spread LOVE. Don't wait before its too late",[],2019-10-17T09:05:33Z,@Skiii_1
That's why I like animals more than people.,['Same'],2019-10-17T09:02:43Z,@deepalall647
Always time I miss you 😥😥😥😥💑💑💑💑,[],2019-10-17T08:02:42Z,@jacksonkhoisnamkangleicha9986
"People who always bullied her must be punished....they killed her,",[],2019-10-17T06:17:37Z,@akeilaeliska5334
Condolence to the family and friends off sulli..im sad to knowing u end ur life. ur a good actress when i watch ur drama i love it..those evil people they always bulliying people go to hell..,[],2019-10-17T05:40:48Z,@akamegumi4197
Thats what K netizen are good at! She’s not the 1st person that lose their own lives. All these keyboard warrior should die instead! I’m sorry! There’s too many deaths in Korea entertainment. This has gotta stop man! What has gotten the world into? That’s just not right! NOT RIGHT!,[],2019-10-17T05:29:50Z,@fionaxzl7653
"Sigh, i cant believe she is gone....this is so heartbreaking...",[],2019-10-17T04:58:08Z,@AkdkYang
Rip Sulli We Will Miss You Our Heart ❤️💕😭,[],2019-10-17T04:50:36Z,@miggyxand7844
Wow this world has gone sad. We have lost some people's roll models right now because of bullying. That's so messed up. Bullying is really lame. If you bully then you are a loser. Bullying causes anxiety and stress and is not ok. Whoever made her do that you are terrible,[],2019-10-17T04:40:58Z,@teamacai8511
This is horrible,[],2019-10-17T04:19:13Z,@gamingagy1546
PLEASE DONT DO THIS TO ME 😭😭💔💔Sulli jonghyun R.I.P Please happy in heaven,[],2019-10-17T04:12:44Z,@fariesyaslife3292
this what happened when you bully someone stopp!! if you hate her just move on with your life,[],2019-10-17T03:55:35Z,@daucagialau3554
Ye it's true dont be stupid guys she is a good person this hate comments will pay she is an angel rip for you sulli,[],2019-10-17T03:39:47Z,@Marcus-jo1er
RIP beautiful..,[],2019-10-17T03:37:38Z,@LRBcosPLAY
"Then, they are all good to her now 'cause she's dead. 
All people say poor sulli yada yada. Some popular personalities even use this incident to show that they care for her. But when she's alive, do they even check her? Do they even communicate with her??? Naaah 😒",[],2019-10-17T03:28:59Z,@hurtamor6445
"It is naturally that someone can criticsm other,like nitizen critics idol or like we critic our friends because they were doing something wrong. But good criticsm is like an advise, it should be using wise and good words. Write advise comments is not like bullying,spread bad rumors, but just write advise to someone in media social using wise and good words if there is someone doing wrong and hoping they will act better in the future.",[],2019-10-17T03:21:47Z,@Park-lh9mg
"This world is not difficult to live to the strong any band any artist hurts so much to reach what is successful there is nothing easy in this life and there are in Korea a lot of bullies who do not like Shi only they criticize anything, which negatively affects the lives of people and lead  To depression and then commit suicide",[],2019-10-17T02:52:04Z,@uhood7806
I wish Instagram didn’t exist and social media didn’t exist it’s so toxic,[],2019-10-17T02:48:20Z,@desertmoonlee6631
😭😭😭😭,[],2019-10-17T02:47:55Z,@moodygirl5080
Another SM Artist...,[],2019-10-17T02:42:54Z,@amyx3843
Suicide? Another ticket to hell!,[],2019-10-17T02:23:53Z,@johndana8671
Social Media is really toxic,[],2019-10-17T02:22:40Z,@caithmaca7434
"in my opinion, cyber bullying is largely to blame for her death. however i feel that her death could be prevented if she had use more effective approach (eg remove her self from social media platforms) also looking at the environment she lives in, alone in a dimly litted huge house, it can also play a part in making her feel extra lonely.",[],2019-10-17T02:20:03Z,@lowlive3610
Rip sulli,[],2019-10-17T02:11:05Z,@ariolaravencenteno8115
"Rest in peace Sulli Noona 😭😭😭♥️♥️♥️ Wish it didn’t have to end like this. You will be greatly missed especially that beautiful smile of yours. I can’t imagine someone as precious as you ending your life like this. You had so much ahead of you. I apologize for how the world treated you and neglected you. All the fans, your family, and friends wish we could have more time with you. Wished we could have been there for you more. It hurts our hearts to see you leave. Rest easy now. I hope that you can have peace. I give my condolences to the family, friends, and loved ones of Sulli noona. I wish for the best and pray that we can all get through this. Her smile,  joy, hopes, and dreams will continue through. When we see the sunshine or a rainbow in the sky, we will always be reminded of you. Thank you noona for everything especially the entertainment. Till we meet again. Keep smiling for us noona.",[],2019-10-17T01:59:08Z,@reginaldsahagun1534
To all haters and bashers of Sulli is a true murderer... 😭.. R. I.P sulli.. 😭..,[],2019-10-17T01:51:11Z,@Adingandfriends
"that’s bull. if she was in a healthy environment with good mental health service easily at hand, stupid hate comments wouldn’t cause such things.
The company she is signed under should look out for their idols and do a better job dealing with mental health issues- I disagree whole heartedly that this is just a case of online bullying when she and every other kpop idol is so constantly monitored by their companies.. 
this is why I pushed away from the kpop industry since Jonghyun’s death.. they aren’t treated right, they aren’t looked after- there’s this mindset that “depression isn’t real” “you’re just looking for attention if you act so dramatic”no one is getting help!!!! no one is talking about this!!!!!!",[],2019-10-17T01:41:03Z,@bigacornlavafla1310
maguilty sana kau mga nambubully sa kanya😭😭😭,[],2019-10-17T01:23:38Z,@ilovejimin6625
R.I.P Sulli,[],2019-10-17T00:58:26Z,@Zero-uj7xo
here i am solely blamely the americans.,[],2019-10-17T00:41:19Z,@sammie2800
Horrible. 🕯❤,[],2019-10-16T23:52:57Z,@naraposthumus8478
RIP,[],2019-10-16T23:24:59Z,@animecookie8619
Society actually killed her.,[],2019-10-16T23:04:38Z,@adataalas2834
"Rip Sulli, she was so beautiful, she deserved so much more",[],2019-10-16T22:54:41Z,@itchyeyelids0_0
"R.I.P Sulli... 🎗💕
Goodbay Angel 😢💕",[],2019-10-16T22:47:55Z,@gianecastillo8492
SM just be killin’ their Idols,"['Lee Eun-Ki yes, They murdered her! The thing is clear! 😬😕😢😓😓']",2019-10-16T22:42:26Z,@4de11a
"im not a kpop fan but this is honestly heartbreaking 💔 she didn’t deserve to suffer all the hate, i hope everyone who contributed to this feel ashamed and disgusted at themselves.",[],2019-10-16T22:40:19Z,@wsphh2692
"I've never heard of her before that happened, but I still cried😢😓",[],2019-10-16T22:19:42Z,@suda.0511
"I..it's just not ok, why..just why",[],2019-10-16T21:59:20Z,@lucamorrow7992
Sulli why😭😭,[],2019-10-16T21:54:25Z,@kpopfans1730
"What has our world become?
R.I.P Sulli❤",[],2019-10-16T21:45:35Z,@nessa-qj1zh
"If u remember, tablo epik high had a cyberbullying too, i'm glad he have hyejung who always bside him, and fortunately he can stand up 
Cause we know, a people who had depression just need someone for sharing and cheerup for them.",[],2019-10-16T21:39:27Z,@Brachyura
Welcome to hell,[],2019-10-16T21:31:17Z,@jaeger9654
I don’t really know her but I am a fan of kpop. It’s really sad to hear that she has passed away. She didn’t deserved it 😔 why do haters have to hatin on her so much? She didn’t deserved all these things. Whoever killed her why do u have to do that🙁 I don’t know what happen but I see these on social media.stay strong to all her fans ❤️ just know she’s in better place and rest easy 🙏🏻💓,[],2019-10-16T21:29:58Z,@jennythor3559
Omg Allah forgiveness her 💔,"['Bruh', '@@arifcso6633just stop the poor girl is dead already what do you want?!', ""Amen\n\nI'm Muslim too""]",2019-10-16T21:15:54Z,@tinarex5155
SM killing the people who make the money. Nothing new from them.... Sad.,[],2019-10-16T21:01:11Z,@peterjohnson4854
Oh my gosh I am totally shocked..,[],2019-10-16T20:28:48Z,@jerinjui9571
"JONGHYUN last year and now SULLI 
The mental health of idol should be take really seriously! 
As fan of Kpop we have to “force” companies to take it seriously!!! They needed to be treated and followed seriously by a therapist! 
I don’t want to take another sad news. 
Idol are humans,
Being an idol is their job not their life 
They can have friends, lover, private life, ...breathe, eat and sleep without being afraid of soil their career! 
Please companies give them space, time! 
Fans let’s be more tolerant! 
Idol are humans 
I repeat 
Idol are humans 
Don’t hurt/hate them as a person, as a group or whatever !!",[],2019-10-16T20:21:30Z,@kpoppearls472
"I do not know who she is, but I hope she rests in peace.",[],2019-10-16T20:11:42Z,@sl3epysle3py
Whoever posted hate comments about her... I will hunt you down,[],2019-10-16T20:01:09Z,@dundee7631
AsianBoss will highlight this news as well haha,[],2019-10-16T20:00:55Z,@Snar
"Rip Sulli, we will miss and forever love you. We will not let your passage be in vain, we will fight hate with love #justiceforsulli",[],2019-10-16T19:41:24Z,@King12957
Ahahahaha a Whole of asian is a Joke & its too,[],2019-10-16T19:37:36Z,@marthinschneider6273
"Fly high princess. May god and Jonghyun look after you in heaven sweetie. Rest in peaceful paradise beautiful, we’ll always love and remember you 😭❤️❤️",[],2019-10-16T19:25:28Z,@summerxo6730
"*If you have nothing nice to say, don’t say it.*




*We’ll miss you Sulli <3*",[],2019-10-16T19:23:34Z,@beuracam
"I dont get it, many people say bad things about actors or any other public figure but they dont commit suicide they dont even care about us as society say about them, koreans take everything personal and too serious",[],2019-10-16T19:14:02Z,@alexanderbecerra9111
SM is first treating Chinese idols unfairly and now people are killing themselves,[],2019-10-16T18:59:28Z,@ehrendevries36
Rest In Peace sulli,[],2019-10-16T18:58:14Z,@sleepyhead8945
"facts: suicide isn't just a kpop thing. it's a human thing. depression and mental health are a human thing. there are people you know rn suffering from depression, but it only hits home when it's a celebrity. look up leading causes of death. talking about bullying is one thing but you need to realize how little is known about mental health and how it's not easy to get access to help when you have depression.",[],2019-10-16T18:51:51Z,@razb8888
"Suicide?? WTF! She's murdered! To all the people who were involved in this tragic death I hope and pray that you all stay alive so that you may live your every single day with those horrible tragic living hell you put her through while hiding behind your screen.
(Whoaa! Rudeness sure is contagious! I'm being rude towards those rude people for being rude towards their fellow human!)",[],2019-10-16T18:48:02Z,@iamprecious953
Guys I dont even know about her suffered with depression. Could you please tell me another sm artist or kpop idol that same like her and jonghyun? I want to pay more attention to support them,[],2019-10-16T18:44:22Z,@minji4410
Tht is why i ht Korean fan service,[],2019-10-16T18:43:13Z,@kabitakonthoujam3592
"Haters must imagine her corpse getting stiff overtime after she took her life, thats gonna get them quadrillions of nightmares lol",[],2019-10-16T18:37:45Z,@Allyofnl
Why did she do that .. did u forget ur wish ..u said u wanna be a mom in the future ..why sulli why 😭😭😭😭😭😭,[],2019-10-16T18:35:48Z,@khawla7333
"She’s been hiding it for so long, it all just accumulated that she couldn’t take it anymore. Those who are bullying or sending hateful comments are a bunch of F***ing INSECURE b*tc*es!!! They don’t know how much it hurts to a person sending those hateful, cruel messages that didn’t even do anything at them at all!! These type of people are just very INSECURE AND JEALOUS at the person!! For those who think this is fun bullying and sending hateful comments will get their Karma! R.I.P beautiful Sulli! 💕😢",[],2019-10-16T18:34:21Z,@Soonyi143
